title,text,commentary,locality,category,label
"Mimozemšťania na obrazoch: Vedeli maliari v minulosti TO, ČO je nám zatiaľ UTAJENÉ?","V minulosti nebolo nič nezvyčajné, že na obrazoch svätých sa vyskytovali nezvyčajné tvory. Tieto bytosti mali nečakane veľkú moc a preto ich maliari chceli takto zväčšiť. Je však možné, že nám zanechali takto oveľa viac ako očakávali?Z akého dôvodu sa na týchto obrazoch nachádzajú lietajúce objekty, keď v tej dobe technológia nebola ani zďaleka na takom stupni vývoja? A odkiaľ brali maliari čudné tvary týchto lietajúcich lodí? Poďme sa pozrieť na najslávnejšie z nich…Tento obraz zobrazuje pannu Máriu krátko pred počatím. Lúč svetla, ktorý vychádza z neznámeho kruhového objektu na oblohe má vraj zobrazovať svätožiaru Pána, avšak nadšenci UFO sa nad týmto názorom len pozastavujú a smejú.Podľa nich bola Mária pomocou genetického inžinierstva oplodnená inou, mimozemskou rasou a Ježiš nie je nič viac ako len výsledok tejto genetickej manipulácie.Je možné, že Carlo Crivilli bol svedkov nejakého mimozemského stretnutia a takto sa snažil zanechať odkaz? Rozhodne však nejde o jeho jediné dielo podobného rázu.Podobne však bol aj na tom Masolino da Panicale, ktorý na svojom obraze zachytil legendu o tom ako v jeden obzvlášť teplý deň nasnežilo v Ríme.Autor, ktorý bol preslávený tým, že sa zameriaval na detaily zachytil túto udalosť obzvlášť zvláštne. Ľud je prekvapený z toho, že v taký teplý deň nasnežilo a Ježiš s Máriou sa na to z oblakov dívajú – taká je oficiálna interpretácia.Je to však skutočne tak? Nechcel nám autor, ktorý sa zameriava na detaily týmto niečo povedať? Oblaky sa totiž až primoc podobajú na UFO lode a možno pomocou tohoto vyobrazenia chcel povedať, že Ježiš skutočne nebol ľudského pôvodu. A čo tá náhla klimatická zmena?Či už tieto obrazy mali vypovedať viac ako zobrazujú je len na vašom posúdení. My sme si však viac než istý, že každá minca má dve strany – a preto aj obrazy nepoukazujú len na svätých, ale aj na…Zdroj: wikipedia |Foto: wikimedia",None,None,Obrázky,0
"Život po smrti? Skutočné svedectvo osôb, ktoré uvideli…","O smrti, resp. živote po smrti sa diskutuje stále a nikto nevie presne povedať, čo sa s nami pri poslednom nádychu a výdychu stane. Avšak, existujú osoby, ktoré si prešli klinickou smrťou a o svoj fascinujúci zážitok sa podelili s celým svetom!Niektorí z vás sa už mohli stretnúť s pojmom klinická smrť. Je to stav duše človeka, ktorá sa vyskytuje medzi nebom a zemou alebo skôr povedané životom a smrťou. Keďže každý má na posmrtný život iný názor, je len ťažko zedifinovať, čo sa s nami v tom momente deje. Napríklad, kresťania veria v život večný, hinduisti v reinkarnáciu, moslimovia v raj atď.Tí, ktorí si týmto stavom prešli a vrátili sa naspäť na zem, hovoria o tom, ako sa vznášali nad zemou a pozorovali svoje telo. Väčšina z nich však opisuje svetlo na konci tunela, ktoré je také jasné a silné, no aj napriek tomu vás neoslepuje. Dokonca, v tom momente si začnete spomínať na také veci zo svojho života, ktoré ste dovtedy absolútne neriešili, avšak, teraz ich uvidíte úplne detailne.Počas tohto stavu svojej mysle alebo duše sa vraj ocitnete na podivnom mieste, ktoré neviete presnejšie určiť, avšak, je v ňom cítiť lásku a krásny pocit, aký ste ešte nikdy predtým nezažili. Najvzrušujúcejšie na tom je to, že nachádza sa tam aj dokonalá bytosť, ktorá je údajne obdarená vedomím a inteligenciou.Aj keď sa na spomínanom podivnom mieste začnete cítiť tak vynikajúco, žiaľ, ostať tam ešte nemôžete. Vaša “misia” na zemi ešte nie je splnená. Podobné zážitky dokážu človeku zmeniť názor na svoj život a podľa viacerých zistení, ľudia, ktorí sa vrátili po klinickej smrti do bežného sveta, úplne zmenili svoje správanie a svoj život k lepšiemu.Zdroj: Smithsonianmag.com, Cas.sk|Foto: Expres.cz, Sarahmagdalhotakova.cz, Tvacesta.cz",None,None,Záhady,0
Najnovší zázrak z Indie: Príšeru s ľudskými črtami oslavujú ako boha!,"V severnej časti Indie sa pred pár dňami narodilo čudo, pred ktorým na kolená kľaká takmer polovica krajiny. Svojim ohavným výzorom zďaleka nedobieha svoj živočíšny druh. No ľudské črty, ktoré v jeho deformovanej tvári miestni objavili, ho okamžite povýšili na boha. Tunajší obyvatelia veria, že k nim zostúpil sám avatar hinduistického boha Višnu.V zvieracom útulku maličkej dedinky na svere Indie sa narodilo teliatko, ktorého telesné anomálie sú tak výrazné, že sa na kravu ani nepodobá. Má síce štyri nohy, no zvyšná časť tela nemá s dobytkom nič spoločné. Telo sa narodilo s očami, nosom a ušami pripomínajúcimi človeka.Hinduistické texty Bhagavata Purana hovoria o podobnej bytosti, ktorá má prísť na Zem ako jedna z inkarnácií božských bytostí. Teliatku sa preto dostalo tej najvyššej pocty, vraj toto je ten boh, na ktorého tak dlho čakali. Uhynulo síce hodinu po narodení, no miestni obyvatelia z blízkych i vzdialených dedín v stovkách prichádzali do útulku, aby si netradičného boha uctili.Mŕtve teľa je umiestnené v sklenenej rakve, prijíma finančné milodary a príspevky, z ktorých by mal byť vybudovaný posvätný chrám. Päťdesiatročná podnikateľka Maresh Katnuria pre médiá uviedla: “Boh sa narodil z tela miestnej kravy. Prišli sme sem hľadať jeho požehnanie. Je to avatar boha Višnu.”Zdroj: www.thesun.co.uk | Foto: Youtube",None,None,Nezaradené,0
Hitler sa vraj dožil krásneho veku 95 rokov. Pozrite sa ako vyzeral!,"Svetlo svetla uzrela kniha, ktorú napísala študentka postgraduálneho štúdia Simoni Renee Guerreiro Dias, v ktorej tvrdí niečo neuveriteľné. Hitler údajne nikdy nezomrel v nemeckom bunkri a podarilo sa mu utiecť! Mal sa dožiť 95 rokov – pre svoje šokujúce tvrdenie má aj dôkaz!História nás učí, že Adolf Hitler zomrel 30.4.1945 tým, že spolu so svojou manželkou rozhryzol kyanidovú kapsulu a navyše sa ešte strelil do hlavy. Avšak Simoni Dias tvrdí, že história nás klame a Hitlerovi sa podarilo ujsť do Južnej Ameriky, kde dožil v pokoji svoj život zmierený s tým, že sa mu nakoniec nepodarilo obrátiť svet na svoj obraz.Aby jeho klamstvo pôsobilo dôveryhodne, vzal si za manželku černošku – mal tak dokázať, že on určite nie je nemecký diktátor, bo ten by predsa nikdy neuznal nikoho sebe hodného, pokiaľ by nebol árijského pôvodu.Túto svoju teóriu predstavila v knihe “Hitler v Brazílií” – ten mal dožiť totižto svoj život v rovnakej dedine, z ktorej pochádza aj Simoni. V dedine bol známy ako “starý nemec” a vystupoval pod menom Leipzig.Svoje podozrenie poňala v okamihu, keď Leipzigovi vo photoshope pridala fúzy a tá podoba s nemeckým diktátorom bola priam neuveriteľná. Preto sa chce dohodnúť s jeho brazílskou rodinou, či by nemohla jeho telo vystaviť testom, aby svoje podozrenia mohla vedecký dokázať.Je teda možné, že sa mu skutočne podarilo ujsť z Nemecka a dožiť svoj život v pokoji?Zdroj|Foto: youtube",None,None,Nezaradené,0
"Viete, čo sa deje okolo vás počas spánku? Toto je 5 najdesivejších zvukov, ktoré sa podarilo nahrať!","Ste si istý, že viete všetko, čo sa s vami deje keď spíte? Jeden mladý Američan sa to pokúsil zistiť vďaka plikácii, ktorá zaznamenáva zvuky okolo vás počas spánku. To, čo nahral ho nakoniec vydesilo ako malého chlapca!Zdroj: YouTube | Foto: thecaliverse.com",None,None,Nezaradené,0
Už aj Moslimovia posielajú teroristom silný odkaz na videu. Ihneď sa stal hitom internetu!,"Po nedávnych teroristických útokoch, ktoré sa odohrali vo Veľkej Británii sa kuvajtská telekomunikačná spoločnosť Zain rozhodla nakrútiť video, v ktorom sa snaží prehovárať do duše samovražedným atentátnikom. ,,Vyplnili ste cintoríny detskými telami, vyprázdnili ste školské lavice.” zaznie na začiatku nahrávky.Vo videoklipe si zahrali preživšie obete útokov, ktoré mali na svedomí islamskí extrémisti. Tí v ňom citácie z Koránu dopĺňajú o ďalšie a tým dávajú najavo, aký nebezpečný môže byť svojvoľný výklad svätej knihy Moslimov.Zdroj|Foto: YouTube",None,None,Nezaradené,0
Nechali Tesla s Einsteinom zmiznúť vojenskú loď? Filadelfský experiment je dodnes plný otáznikov!,"Filadelfský experiment iným názvom i Projekt dúha je dodnes predmetom mnohých dohadov. Diskutuje sa či sa v prvom rade skutočne stal a ak áno, čo sa dialo na palube torpédoborca USS Eldridge, ktorý vraj nechali zvučné mená ako Albert Einstein alebo Nikola Tesla zmiznúť.Podľa dostupných informácií sa experiment odohral 22.7.1943 vo vojenskom prístave na Floride od čoho je i odvodený jeho názov. Americká armáda sa mala údajne zaoberať možnosťou zneviditeľnenia bojových plavidiel, čo by im dalo podstatnú prevahu napríklad nad Japonskom či nacistickým Nemeckom. Sám Nikola Tesla mal prísť s nápadom, že dostatočne silné elektromagnetické pole by bolo schopné spôsobiť, že objekt v ňom ukrytý by sa okolitému svetu javil ako neviditeľný.Na pomoc si mal prizvať ďalšieho génia 20. storočia Alberta Einsteina, ktorému vďačíme napríklad za Teóriu relativity. Nič však nešlo podľa plánu a počas skúšky vraj došlo k niekoľkým nevysvetliteľným úkazom. Niektorí príslušníci posádky bez stopy zmizli, telá ďalších sa mali nájsť akoby vložené do tela lode. Tí, čo prežili skončili na psychiatri. Podarilo sa Teslovi otvoriť bránu do inej dimenzie alebo objaviť tajomstvo teleportácie? Boli ostatky námorníkov zatavené do trupu železného plavidla, pretože nebola dokončená reštrukturalizácia živých organizmov pri návrate?Projekt je doteraz vnímaný ako výmysel ufológov a konšpirátorov i napriek tomu, že existujú dopisy, v ktorých sám Albert Einstein pokus spomína. Snažia sa nám iba niečo zatajiť?Zdroj|Foto: YouTube",None,None,Nezaradené,0
Milovník fantasy žánru sa rozhodol žiť v inom svete. Premenil sa na ELFA!,"Fanúšik elfov, škriatkov a éterických bytostí minul viac ako 27 000 libier na plastické operácie, pretože sa chce stať skutočným elfom. Kto to je a odkiaľ pochádza?Luis Padron (25) pochádza z Buenos Aires. Jeho zlé zážitky z detstva, kedy bol ignorovaný vlastnými rodičmi a šikanovaný spolužiakmi v škole, ho viedli k tomu, že si vytvoril svoj vlastný svet. Miloval všetko, čo sa týkalo elfov, anjelov a fantazijného žánru. Táto láska ho doviedla až k posadnutosti.„Ľudia sa na mňa pozerali od tej doby, čo som bol teenager, takže pre mňa je to normálne. Mám rád, že ľudia na mňa hľadia a je mi jedno, čo si myslia. Chcem byť elfom, anjelom a fantazijnou bytosťou, mojim cieľom je vyzerať neľudsky, étericky, elegantne a jemne. Nezastavím sa, až kým nebudem vyzerať úplne ako elf. “Už ako 14-ročný sa rozhodol pre prvé plastické operácie. Doteraz absolvoval:Mesačné náklady na opaľovacie krémy a ďalšiu špeciálnu kozmetiku potrebnú na udržanie bielej pokožky, kontaktné šošovky a na make up stoja Luisa až 5 000 dolárov mesačne.To všetko mu ešte nestačí a v najbližšej dobe plánuje ešte nasledovné plastické a chirurgické operácie:Luis sa považuje za trans-druh a neočakáva, že ho ľudia pochopia, stačí mu, keď ho budú rešpektovať. Momentálne sa živí ako model, keďže jeho vzhľad je nezvyčajný a pre fanúšikov fantasy možno aj atraktívny.Zdroj: dailymail.co.uk, thesun.co.uk  |  Foto: facebook.com",None,None,Obrázky,0
Najhoršie miesta na svete #1: Tento les priťahuje ročne stovky samovrahov! Prečo?,"Na zemi je mnoho nebezpečných a hrozných miest. Jedným z nich je nepochybne les Aokigahara , ktorý sa nachádza 95 km juhozápadne od Tokia na úpätí hory Fudži v Japonsku. Už malým deťom v Japonsku hovoria, aby do tohto lesa nevstupovali, pretože je strašidelný.Dobrovoľné ukončenie života má v tejto krajine istým spôsobom posvätný charakter. Každoročne do lesa Aokigahara prichádza približne 100 ľudí s cieľom spáchať samovraždu. Raz ročne tento les Japonci prehľadávajú a nachádzajú v ňom 70 – 150 mŕtvych tiel. Najčastejšie ide o obesencov, podaktorí po sebe zanechajú aj list na rozlúčku. Podľa toho dostal názov – Les samovrahov.Pozdĺž turistických chodníkov úrady umiestnili tabule, ktoré odrádzajú a upozorňujú rozhodnutých vziať si život, aby si svoj čin rozmysleli a vyhľadali pomoc. V lese je jednoduché zablúdiť, keďže je veľmi rozľahlý a vládne v ňom úplné ticho. Mnohí, ktorí zídu z turistickej cesty a vstúpia do neho, nechávajú za sebou stuhy, aby dokázali nájsť cestu von.Podľa legiend, tento priťahuje ľudí túžiacich po smrti už stovky rokov. Hora Fudži je pokladaná za miesto, kde sa zem stretáva s nebesami a teda je považovaný za akúsi nebeskú bránu, ktorou sa dostanú do raja. To by mohlo byť vysvetlenie, prečo práve v tomto lese ľudia páchajú samovraždy tak často.Podľa všetkého je tento les taktiež miestom mnohých vrážd už od nepamäti. Stredoveké príbehy ho spájajú s prízrakmi mŕtvych a napríklad v 19. storočí slúžil ako miesto, kam odnášali starých ľudí, aby tam dožili o hlade a samote.Príbeh o tomto lese sa dočkal aj filmového spracovania s názvom The Forest, v hlavnej úlohe s Natalie Dormer a Taylorom Kinney.Zdroj: national-geographic.cz, youtube.com  |  Foto:  national-geographic.cz, pixabay.com, csfd.cz",None,None,Obrázky,0
Vedci chcú v skúmavke naklonovať Ježiša Krista!,"Predstavte si stretnutie s niekým, kto bude tvrdiť, že je potomok Ježiša Krista. Zrejme by ste ho považovali za čudáka, možno i za blázna. Veda však napreduje vpred a zázraky robí priam na počkanie. A tak vedci najnovšie kujú odvážne plány: chcú nájsť Kristovu DNA a pokúsiť sa ju naklonovať. Misia: “Hľadá sa Mesiášova DNA” sa práve začala.Po prvýkrát v histórií ľudstva sa stretáva človek viery a človek vedy, aby v mene vyššieho blaha spoločne dosiahli jeden cieľ. S využitím najmodernejších technológií v skúmaní DNA zisťujú genetici z Oxfordskej univerzity a pastor John Basile relikvie, z ktorých by vzácny dôkaz mohli získať. Na mušku si vzali hneď niekoľko nádejných materiálov: Turínske plátno, šatku, v ktorej bola zahalená Kristova tvár po smrti, ako aj najnovšie objavené kosti jeho bratranca Jakuba. Extrahovaním a analýzou nájdených buniek z relikvií dúfajú, že získajú vzorku DNA – buď priamo jeho, alebo členov jeho rodiny.Plátno a kosti nestačia k tomu, aby bol výsledok zaručený. Cesta investigatívnej skupiny vedie cez celý svet. Zo Španielska, cez Taliansko, Izrael až na breh Čierneho mora. “Našli sa fragmenty kostí, ktoré s vysokou pravdepodobnosťou patria Jakubovi. Toto je dôležitá udalosť, pretože Jakub bol Kristovým bratrancom. Tým by zdieľali spoločnú DNA.”Pre detekciu a získanie DNA je najdôležitejším predmetom z vyššie troch menovaných práve Turínske plátno, i keď jeho originalita nie je dokázaná. Tkanina s dĺžkou približne 4,5 metra bola údajne ovinutá okolo Kristovho tela v čase jeho pohrebu. Kým kresťania veria, že plátno naozaj zahaľovalo telo božieho syna v jeho posledných dňoch, vedci na strane skeptikov datujú látku oveľa mladšou. (V roku 1988 podrobili plátno rádiokarbónovej metóde rozpadu uhlíka C14, vek bavlny vtedy určili na 13.-14.storočie.) Iná skupina ľudí zas tvrdí, že Turínske plátno je dielom Leonarda da Vinciho ako prvý pokus o fotografiu človeka.V roku 2002 predstavilo Washingtonské múzeum verejnosti schránku, nazvanú Jakubovo osuárium. Obyčajná vápencová truhlička je stará viac ako dvetisíc rokov a vo svojich časoch slúžila na uchovávanie kostí mŕtvych. Na bočnej stene tejto schránky je v aramejčine vyrytý nápis “Jakub, syn Jozefov a brat Ježišov.” Práve v tejto truhličke sa našli zbytky kostí, z ktorých by vedci chceli extrahovať DNA príbuznú s Kristovou. Zatiaľ ešte nevedia, či fragmenty kostí naozaj patria samotnému Jakubovi, to bude predmetom podrobných analýz. V súčasnosti je schránka v súkromnom vlastníctve Odeda Golana, zberateľa starožitností.Ak by sa z kostí, plátna a prípadne aj šatky podarilo extrahovať akúkoľvek stopu DNA, znamenalo by to ďalšiu výzvu – dokázať, že ide naozaj o Kristove gény. A to bude ešte väčšia výzva. Pre katolícku cirkev by to zároveň znamenalo ďalšiu ranu pod pás – genetika by naozaj dokázala, že Kristus mal súrodencov, čo je v súčasnosti téma, ktorú zaryto popierajú a všetky biblické zmienky o bratoch či sestrách vysvetľujú ako symbolické pomenovanie.Zdroj: www.wikipedia.org, www.ancient-code.com, Youtube | Foto: www.wikimedia.org, www.ancient-code.com",None,None,Obrázky,0
Spoznajte štyroch najkrutejších mužov histórie: Hitler a Stalin boli len slabý odvar!,"Ak sa sťažujete na svet plný násilia, po prečítaní tohto článku možno zmeníte názor. Predstavíme vám štyri najkrutejšie osobnosti histórie, ktoré boli horšie ako najväčší filmoví gangstri, vrahovia a mafiáni dokopy. Ich činy boli tak ohavné a morbídne, že pomenovanie psychopat je pre nich lichôtka… A ako to už v živote chodí, všetci mali moc, vplyv a peniaze.Ak očakávate, že rebríček najkrutejších osobností tvoria vplyvné politické osobnosti, máte pravdu. No ako sa medzi nich dostal pápež? K predstaviteľovi viery to akosi nesedí, napriek tomu svojimi činmi prekonal aj oveľa slávnejšiu Čachtickú pani.V 15. storočí – v časoch križiackych výprav a krvavých jatiek v mene Krista sa pápež Inocent VIII. výrazne angažoval v lovoch na čarodejnice. Vďaka jeho paranojám upálili mnohé nevinné ženy, deti i mužov. Počas neskorších dní života pápežovi prestalo slúžiť zdravie, pijavice ani ortuť nepomáhali a starček začal chradnúť. Vo vysokých horúčkach upadol do kómy. Pre lekárov nastala hodina pravdy. Prežije alebo zomrie? Hlavný vatikánsky lekár nariadil netradičnú liečbu: pitie ľudskej krvi. Do Vatikánu prikázal priviesť troch desaťročných chlapcov ako darcov krvi. Každému dal zlatý dukát. Stala sa však drobná chybička – lekár ich priveľmi “stiahol” z krvi, takže chlapci postupne zomreli.Keď lekár uvidel, čo spôsobil, zmenil liečbu a na predĺženie pápežovho života odporučil pitie piva. Inocenta aj tak nezachránil. Zomrel o niekoľko dní neskôr, pravdepodobne s hroznou pachuťou v ústach. Ľudstvu trvalo niekoľko sto rokov, aby zistilo, že prvá transfúzia krvi sa lepšie osvedčí aplikovaním do žily, ako pitím.Mladý dedič známeho impéria Jameson Irish Whiskey bol za svojho života rozmaznaný životom a peniazmi. Veľa pil, cestoval a usporadúval finančne nákladné poľovačky po celom svete. Jedného dňa navštívil Kongo, kde prekvital trh s otrokmi, masovo vyvážanými do imperialistickej Európy. Tu “pričuchol” k myšlienke kanibalizmu. Bol z nej tak fascinovaný, že svojmu tlmočníkov nariadil kúpiť mladú otrokyňu, ktorú chcel “ochutnať.” Do nápadu zapojil miestnych domorodcov, tí mali predstavenie vykonať a tak demonštrovať kanibalizmus v priamom prenose.Voľba padla na jedenásťročné dievča. Odovzdal ju miestnym kanibalom, ihneď vzal do ruky ceruzku a skicár, aby nechutné predstavenie detailne zachytil od začiatku až po koniec. Podľa niektorých prameňov bol dokonca prítomný aj počas varenia mäsa. Po skončení “predstavenia” vraj pokojne odišiel do svojho stanu, kde chladnokrvne dokončil svoje maľby. O pár dní odcestoval do svojej domovskej krajiny a zážitok s kanibalizmom prezentoval ako atrakciu.Akragas sa nachádza na Sicílií (dnes sa nazýva Agrigento) a v rokoch 570-554 n.l. mu vládol krutý vládca Phalaris. V politike vedel chodiť, mesto postavil doslova z ničoho a premenil ho na skvostnú, prosperujúcu metropolu. Svoju moc však zneužil na to, aby sa stal despotom, akého svet nevidel. Niektoré písomnosti pripisujú Phalarisovi záľubu jesť malé batoľatá. No najčastejšie sa jeho meno spája s plechovým a dutým býkom na škvarenie ľudí zaživa.Niektoré historické zdroje ako vynálezcu býka uvádzajú aténčana Perilla, hoci prevláda názor, že práve Phalaris nechal diabolský nástroj skonštruovať. Obete odsúdené na smrť mali zviazané ruky a nohy, zatvorili ich do útrob plechového zvieraťa, v kotli pod bruchom zapálili oheň, čím človeka vo vnútri doslova uškvarili zaživa. Výkriky odsúdených sa šírili cez otvor v tlame zvieraťa, mali predstavovať ručanie býka.Kráľ Goujian z oblasti Yue na severe Číny bol nepochybne najzvláštnejší z čínskych vojenských vodcov a štátnikov v jednej osobe. Do bojov proti konkurenčným vládcom o ovládnutie územia používal techniku zastrašovania. A nie hocijakého! Prvé bojové línie obsadzoval trestancami, zločincami a dobrovoľníkmi, ktorí si pred nepriateľmi prerezávali hrdlá vlastnými mečmi.Šialená metóda zastrašovania mala jeden cieľ: nepriateľské vojská si mali uvedomiť, že ak v prvej línií bojujú samovrahovia ochotní obetovať svoj život, čo ich čaká v ďalších bojových líniách? Kráľ Goujian moment prekvapenia nepriateľov využil rafinovane – silná zostava vojakov zaútočila zozadu.Zdroj: www.wikipedia.org, www.cracked.com, www.knowledgenuts.com | Foto: www.youtube.com, www.wikimedia.org, www.cracked.com",None,None,Nezaradené,0
Najhoršie miesta na svete #2: Čo bolo príčinou desivého úmrtia horolezcov v ruskom pohorí Ural?,"V roku 1959 vyrazila skupina deviatich horolezcov na expedíciu do ruského pohoria Ural. Ich cieľom bola hora Otorten, čo v preklade miestneho jazyka znamená „Nechoď tam“. Nikto však nečakal, že ich postihe nevysvetliteľná smrť, ktorá dodnes patrí medzi jednu z najväčších záhad.V skupine boli traja inžinieri aj študenti, všetci boli skúsení horolezci a neboli to žiadny nováčikovia. Ich vodcom bol Igor Djatlov. Počas výpravy sa kvôli zlému počasiu rozhodli utáboriť na voľnom  priestranstve pri hore s názvom Cholat Sjachyl, čo v preklade znamená “Hora mŕtvych”.O desať dní neskôr horolezci nedorazili do cieľa a tak oblasť začali prehľadávať členovia vojenského záchranného tímu. To čo našli, ich zaskočilo.Tábor horolezcov bol poškodený a bolo jasné, že všetci z neho utekali v ponožkách alebo bosí. Čo ich teda prinútilo utekať, bez toho aby si stihli vziať oblečenie, osobné veci a zásoby? To čo pátracia skupina sovietskych vojakov nakoniec našla, bolo za hranicou ich predstavivosti.Našli všetkých deväť tiel zmrzačených v rôznych štádiách, s vysokou známkou radiácie, rozsiahlymi vnútornými zraneniami a jednej zo žien, chýbal dokonca jazyk. Boli presvedčení, že skupinu zasiahla neznáma sila, pretože sneh okolo tiel bol nedotknutý a okolie tiež. Záverom bolo, že všetci skonali v dôsledku umrznutia. Zarážajúce však bolo, že hlavný vyšetrovateľ odmietol túto správu podpísať a miesto toho odstúpil z vyšetrovania.Miestne úrady utajovali výsledky vyšetrovania a bolo prakticky zakázané o tom hovoriť. Až po rokoch sa dostali na verejnosť niektoré detaily z vyšetrovania. V čase tragédie, boli na oblohe videné oranžové kruhy, ktoré sa vznášali na oblohe a to podnietilo dohady, že skupina bola napadnutá mimozemskou silou.Čo mohlo týchto deviatich skúsených horolezcov donútiť utekať ako o život? Dodnes to patrí medzi jednu z najväčších záhad. Tento skutočný príbeh bol inšpiráciou pre filmové spracovanie s názvom Záhada hory mŕtvych (The Dyatlov Pass Incident), kde sa scenáristi pohrávajú s myšlienkou, že vysvetlením celej záhady sú výskumy teleportácie súvisiace s Filadelfským experimentom.Zdroj: youtube.com  |  Foto: pixabay.com",None,None,Nezaradené,0
"Najslávnejší svetový román je vraj “ukradnutý výskum”! Všetko, čo sme čítali je pravda?","Kniha Da Vinciho kód sa predala cez 80 miliónov výtlačkov a šokovala celý kresťanský svet tvrdením, že Ježis Kristus splodil potomka. Dan Brown údajne tento nápad iba prevzal a jeho pôvodným tvorcom je Henry Lincoln – muž, ktorý prišiel s touto originálnou myšlienkou ako prvý.Henry Lincoln je kontroverzný zaujímavý muž, ktorý prišiel s mnohými pozoruhodnými teóriami. Tento výskumník je akademikmi odmietaný a pre expertov je terčom výsmechu.“Nestojím o to, aby ste ma chválili, ale o to, aby ste si prečítali moje práce a dokázali, že sa mýlim”, tvrdí Henry.Henry a jeho kolegovia vytvorili súbor zaujímavých až šokujúcich hypotéz, ktoré sa priamo ponúkali na spracovanie nejakého románového bestselleru. V roku 2006 podal Henry Lincoln na britské vydavateľstvo Dan Browna žalobu, že mu nápad na svoju knihu ukradol. Sudca ho ale vinným neuznal, napriek tomu, že Dan Brown sám priznal, že Henriho výskum bol hlavným zdrojom čerpania informácií.„Nežiarlim na neho, to nie…ale bolo to od neho neslušné. Založil to na niečom, s čím sme prišli my. Odkiaľ by mal potom všetky dôkazy?“Henry tiež nebol prvý, kto sa o to začal zaujímať a viesť výskum v tejto oblasti. Hovorilo sa o tom už 20 rokov pred ním a aj predtým sa objavovali kontroverzné diela spochybňujúce biblický príbeh Ježišovho života. Originálnou myšlienkou s ktorou prišiel Henri bolo, že Ježiš zanechal na tomto svete svoju pokrvnú líniu – potomkov. Túto hypotézu sa Henry vo svojom výskume nesnažil dokázať, ale naopak poprieť. K jeho údivu, nič také nenašiel a všetko práveže potvrdzovalo túto teóriu.„Tvrdenie, že sa Ježiš oženil a mal potomka, sa v stredovekých listinách nikde neobjavuje, ani len v náznakoch“, kontruje mu Dr. Helen Nicholson.V roku 1970 sa vo francúzskej knihovne dostal Henry k dokumentom, ktoré dokazovali existenciu Prieuré de Sion (Siónske prevorstvo). Táto organizáciabola podľa Henriho strážcami grálu a jej úlohou bolo chrániť potomkov Ježiša Krista. Historici však túto teóriu vysmiali a dokumenty považujú za falzifikát. Ozbrojenou jednotkou tohto prevorstva mali byť Templári, ktorí skutočne existovali približne 200 rokov. Boli to rytieri, ktorí v Jeruzaleme založili organizáciu na ochranu kresťanov pred moslimskými útokmi. Templári boli neskutočne silná bojová jednotka, ktorej sa všetci báli, v dôsledku čoho ich neskôr Francúzsky kráľ a pápež obvinili z kacírstva a vyhladili ich.Iba niekoľko vedcov a historikov s Henriho teóriou súhlasí a uznáva jeho dôkazy v knihe Svätá krv, svätý grál (Holy blood, holy grail). Stále ale existujú milióny ľudí, ktorých táto teória fascinuje. Preto bol aj tento román úspešne sfilmovaný pod názvom “The Da Vinci Code”, ktorý rovnako ako knižná predloha zožal svetový úspech.Zdroj: youtube.com  |  Foto: pl.wikipedia.org, youtube.com",None,None,Obrázky,0
"Viete, prečo sa psy radi váľajú v cudzích exkrementoch? Odpoveď vás prekvapí!","Keď máte psa, určite dobre poznáte situácie, kedy ste so svojím miláčikom na prechádzke a on veselo pobehuje okolo vás. Zrazu sa začne krútiť v tráve a vy neskôr zisťujete, že sa vyváľal v ho*ne. Prečo to robí?Je neuveriteľné, že psy, ktoré majú tisíckrát citlivejší čuch ako človek, sa dokážu váľať v exkrementoch iných zvierat, ktoré i ľuďom nepríjemne zapáchajú. Pes napriek tomu, že má na tele smradľavé výkaly, nestráca svoju schopnosť cítiť ostatné zvieratá.Jedným z vysvetlení tejto psej zábavky je, že psom v priebehu evolúcie ostalo správanie dravcov. Vlky sa správajú podobne pri love. Vyváľajú sa v exkrementoch potenciálnej obete, aby prekryli svoj vlastný pach.Výskum z roku 1986 však priniesol prekvapujúce zistenia. Pozorovali tu rôzne druhy vlkov a zistilo sa, že oveľa radšej ako vo výkaloch bylinožravcov, sa potierajú v exkrementoch iných lovcov či dokonca v cudzích látkach, ako parfém či motorový olej. Týmto by sa pred korisťou zamaskovali asi ťažko. Vedcov tento fakt priviedol k presvedčeniu, že vlky sa potierajú cudzími pachmi nie kvôli tomu, aby mohli loviť, ale preto, aby neboli ulovené väčšími predátormi.Niektorí vedci tvrdia, že vlky potieraním sa výkalmi, medzi sebou nejakým spôsobom komunikujú. Odovzdávajú si informácie, kde sa nachádzali, kadiaľ sa vybrala korisť a pod.Tento zvyk našich psov je bezpochyby dedičstvom ich dávnych predkov, no dôvod s určitosťou vysvetliť nevieme.Zdroj: bbc.com | Foto: pixabay.com",None,None,Obrázky,0
